"X";"G5";"s90"
"0:00";3;1
"2:00";2;2
"4:00";3;1
"6:00";3;1
"8:00";1;3
"10:00";1;3
"12:00";2;2
"14:00";2;2
"16:00";0;4
"18:00";2;2
"20:00";4;0
"22:00";3;1
"24:00";3;1
"26:00";4;0
"28:00";4;0
"30:00";4;0
"32:00";4;0
"34:00";4;0
"36:00";4;0
"38:00";4;0
"40:00";4;0
"42:00";4;0
"44:00";4;0
"46:00";4;0
"48:00";4;0
